fecha,sensor_id,ambiente,pm1_ugm3,pm25_ugm3,pm10_ugm3
2026-09-01 00:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-01 01:00:00,31,INDOOR,0.8333,0.7333,1.8333
2026-09-01 02:00:00,31,INDOOR,0.5,0.3,1.1667
2026-09-01 03:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-01 04:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-01 05:00:00,31,INDOOR,1.3333,1.6667,2.0
2026-09-01 06:00:00,31,INDOOR,2.8333,3.9333,5.0
2026-09-01 07:00:00,31,INDOOR,3.3333,5.3333,5.6667
2026-09-01 08:00:00,31,INDOOR,2.1667,3.9333,3.3333
2026-09-01 09:00:00,31,INDOOR,1.0,1.8,1.8333
2026-09-01 10:00:00,31,INDOOR,1.0,1.1,1.6667
2026-09-01 11:00:00,31,INDOOR,0.6667,0.4,0.8333
2026-09-01 12:00:00,31,INDOOR,0.0,0.0,0.5
2026-09-01 13:00:00,31,INDOOR,4.0,6.1667,5.3333
2026-09-01 14:00:00,31,INDOOR,4.3333,3.5667,5.6667
2026-09-01 15:00:00,31,INDOOR,1.3103,1.4828,2.5172
2026-09-01 16:00:00,31,INDOOR,0.7333,1.4667,1.4
2026-09-01 17:00:00,31,INDOOR,0.6667,0.3667,0.6667
2026-09-01 18:00:00,31,INDOOR,2.8,2.9667,5.0
2026-09-01 19:00:00,31,INDOOR,4.2667,6.3667,7.1333
2026-09-01 20:00:00,31,INDOOR,4.4667,5.0667,8.2
2026-09-01 21:00:00,31,INDOOR,7.0667,11.9667,15.5333
2026-09-01 22:00:00,31,INDOOR,4.9333,8.1,7.9333
2026-09-01 23:00:00,31,INDOOR,3.6667,5.1333,5.3333
2026-09-02 00:00:00,31,INDOOR,2.4,3.5667,3.4667
2026-09-02 01:00:00,31,INDOOR,1.0667,1.4333,2.1333
2026-09-02 02:00:00,31,INDOOR,0.4,0.8667,1.6
2026-09-02 03:00:00,31,INDOOR,3.4,4.4667,5.4667
2026-09-02 04:00:00,31,INDOOR,7.4,9.9667,11.7333
2026-09-02 05:00:00,31,INDOOR,10.0667,12.9667,16.0667
2026-09-02 06:00:00,31,INDOOR,8.3333,11.8333,13.6
2026-09-02 07:00:00,31,INDOOR,7.8667,11.2333,13.2
2026-09-02 08:00:00,31,INDOOR,4.4,6.5333,7.6667
2026-09-02 09:00:00,31,INDOOR,2.8667,4.3667,5.6
2026-09-02 10:00:00,31,INDOOR,3.9333,4.9,6.1333
2026-09-02 11:00:00,31,INDOOR,7.2,8.6333,11.1333
2026-09-02 12:00:00,31,INDOOR,2.0667,3.5333,3.6667
2026-09-02 13:00:00,31,INDOOR,0.7333,0.6667,1.2
2026-09-02 14:00:00,31,INDOOR,0.3333,0.1333,1.2
2026-09-02 15:00:00,31,INDOOR,0.0,0.0333,0.3333
2026-09-02 16:00:00,31,INDOOR,0.0,0.0,0.3333
2026-09-02 17:00:00,31,INDOOR,0.6667,1.1,0.9333
2026-09-02 18:00:00,31,INDOOR,3.8966,6.0,5.5517
2026-09-02 19:00:00,31,INDOOR,11.3667,21.9667,20.0333
2026-09-02 20:00:00,31,INDOOR,12.2333,19.0333,17.6667
2026-09-02 21:00:00,31,INDOOR,7.0,9.9667,10.2
2026-09-02 22:00:00,31,INDOOR,6.6667,10.4,11.2333
2026-09-02 23:00:00,31,INDOOR,5.3667,8.6667,10.5667
2026-09-03 00:00:00,31,INDOOR,3.9,5.9667,7.0333
2026-09-03 01:00:00,31,INDOOR,1.8,4.1667,4.2667
2026-09-03 02:00:00,31,INDOOR,0.9,1.5333,1.7
2026-09-03 03:00:00,31,INDOOR,0.0,0.1333,0.6667
2026-09-03 04:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-03 05:00:00,31,INDOOR,1.4333,2.9,2.5333
2026-09-03 06:00:00,31,INDOOR,1.2333,1.9667,1.5667
2026-09-03 07:00:00,31,INDOOR,0.3333,0.4,0.6667
2026-09-03 08:00:00,31,INDOOR,1.1,1.3667,3.0
2026-09-03 09:00:00,31,INDOOR,0.2333,0.2667,0.5667
2026-09-03 10:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-03 11:00:00,31,INDOOR,0.0,0.2,0.3333
2026-09-03 12:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-03 13:00:00,31,INDOOR,0.0,0.0,0.3333
2026-09-03 14:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-03 15:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-03 16:00:00,31,INDOOR,0.1,0.1,0.7667
2026-09-03 17:00:00,31,INDOOR,1.5667,1.4333,2.0
2026-09-03 18:00:00,31,INDOOR,0.3333,0.1667,0.5667
2026-09-03 19:00:00,31,INDOOR,2.4,5.6667,3.4
2026-09-03 20:00:00,31,INDOOR,2.7,3.5667,3.4667
2026-09-03 21:00:00,31,INDOOR,1.069,1.5862,2.069
2026-09-03 22:00:00,31,INDOOR,1.6,2.6,3.0
2026-09-03 23:00:00,31,INDOOR,0.2667,0.8667,1.1333
2026-09-04 00:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 01:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 02:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 03:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 04:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 05:00:00,31,INDOOR,1.8,2.5,2.6
2026-09-04 06:00:00,31,INDOOR,5.4,9.4,10.0667
2026-09-04 07:00:00,31,INDOOR,14.0667,10.3,29.3333
2026-09-04 08:00:00,31,INDOOR,5.4,9.7333,9.2667
2026-09-04 09:00:00,31,INDOOR,4.1333,7.4333,6.6
2026-09-04 10:00:00,31,INDOOR,0.5333,0.8667,1.1333
2026-09-04 11:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 12:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 13:00:00,31,INDOOR,0.2667,0.2333,0.4
2026-09-04 14:00:00,31,INDOOR,1.4,1.9333,2.2667
2026-09-04 15:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 16:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 17:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 18:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-04 19:00:00,31,INDOOR,16.2,10.3667,27.4667
2026-09-04 20:00:00,31,INDOOR,4.6667,8.4,7.6667
2026-09-04 21:00:00,31,INDOOR,5.3333,8.8667,9.4
2026-09-04 22:00:00,31,INDOOR,8.0667,11.9,12.9333
2026-09-04 23:00:00,31,INDOOR,8.8,12.4,13.9333
2026-09-05 00:00:00,31,INDOOR,8.4828,13.1724,14.2069
2026-09-05 01:00:00,31,INDOOR,8.0333,11.9333,14.0333
2026-09-05 02:00:00,31,INDOOR,7.9333,10.2333,12.8333
2026-09-05 03:00:00,31,INDOOR,5.2,7.2333,8.2
2026-09-05 04:00:00,31,INDOOR,3.3333,4.4333,5.2667
2026-09-05 05:00:00,31,INDOOR,2.2667,3.1,3.9333
2026-09-05 06:00:00,31,INDOOR,1.0667,2.1333,2.0667
2026-09-05 07:00:00,31,INDOOR,2.6667,3.8,5.3667
2026-09-05 08:00:00,31,INDOOR,2.6667,4.1667,4.6667
2026-09-05 09:00:00,31,INDOOR,4.7333,5.6667,6.7333
2026-09-05 10:00:00,31,INDOOR,3.5667,5.7667,5.9
2026-09-05 11:00:00,31,INDOOR,1.9667,1.9,3.9333
2026-09-05 12:00:00,31,INDOOR,2.0667,1.7667,3.7667
2026-09-05 13:00:00,31,INDOOR,0.9,1.8,1.8333
2026-09-05 14:00:00,31,INDOOR,0.0,0.0333,0.0
2026-09-05 15:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-05 16:00:00,31,INDOOR,0.0,0.0,0.0
2026-09-05 17:00:00,31,INDOOR,1.1333,0.6333,2.1333
2026-09-05 18:00:00,31,INDOOR,5.7,6.6667,8.5667
2026-09-05 19:00:00,31,INDOOR,12.1333,14.2667,20.8667
2026-09-05 20:00:00,31,INDOOR,10.6667,17.1333,19.3
2026-09-05 21:00:00,31,INDOOR,7.5667,12.1667,12.4333
2026-09-05 22:00:00,31,INDOOR,6.4,9.2667,10.4667
2026-09-05 23:00:00,31,INDOOR,8.6897,12.0,12.6552
2026-09-06 00:00:00,31,INDOOR,7.0,12.0,11.0
2026-09-06 01:00:00,31,INDOOR,8.0,11.1333,12.3333
2026-09-06 02:00:00,31,INDOOR,7.3333,10.4333,11.6333
2026-09-06 03:00:00,31,INDOOR,7.3448,8.8621,10.3448
2026-09-06 04:00:00,31,INDOOR,7.0,8.9,9.6667
2026-09-06 05:00:00,31,INDOOR,7.0,9.2667,11.0
2026-09-06 06:00:00,31,INDOOR,6.6667,9.2,9.6667
2026-09-06 07:00:00,31,INDOOR,6.6667,10.1667,11.6667
